0.84	0.61	0.64	0.88	0.72	0.73	0.74	0.55	0.48	0.81	0.43	0.73	0.3	0.6	0.53	0.77	0.62	0.59	0.2	-0.06	0	-0.17	-0.3	-0.32	-0.47	0.06	-0.06	0.19	-0.4	0.14	-0.3	0.29	-0.14	-0.09	-0.3	0	0.06	0.06	0.08	-0.1	0.33	0	-0.22	-0.22	-0.23	0.14	-0.07	-0.22	-0.4	-0.45	-0.09	-0.23	-0.32	-0.12	0.16	0.01	-0.07	-0.17	-0.23	0.1	-0.69	0.16	0.01	-0.43	-0.84	-0.81	-0.38	-0.6	-0.12	-1.03	-0.34	-0.42	0.06	0.01	-0.03	-0.29	-0.14	-0.2	-0.2
1.23	1.02	1.01	1.19	1.04	1.21	0.7	1.32	0.82	0.57	1.43	0.93	0.53	0.89	1	1.24	0.69	0.84	0.57	-0.25	0.14	0.04	0.01	-0.14	0.01	-0.12	0.04	-0.17	-0.27	-0.06	-0.2	0.16	0.41	0.14	0.12	0.23	-0.01	0.44	0.55	0.58	0.39	0.32	0.18	1.12	1.08	0.77	1.1	-0.12	-0.25	-0.47	-0.84	-0.62	-0.79	0.1	-0.32	-0.23	-0.79	-0.42	-0.3	-0.17	-0.81	-0.27	-0.32	-0.42	-0.74	-0.34	-2.4	-0.12	-0.42	-1.36	-0.36	-0.27	0.26	0.15	0.5	0	-0.64	0.53	0.2
0.66	0.03	0.38	0.4	0.43	0.14	0.46	0.15	0.15	0.15	0.2	0.29	0.3	0.1	0.25	0.08	0.3	0.19	0.2	0.08	-0.07	-0.3	-0.14	-0.32	-0.2	-0.47	-0.07	0.04	-0.34	-0.04	-0.22	-0.29	0.65	0.49	0.19	0.18	0.18	0.26	0.43	0.04	-0.06	0.36	0.18	-1.06	0.37	0.06	0.18	-0.42	-0.36	-0.43	-0.69	-0.97	-1.09	-0.32	-0.42	-0.74	0.06	0.15	-0.64	-0.32	-0.56	-0.64	-0.04	-0.42	-0.36	-0.32	-0.4	-0.47	-0.36	-1.32	-0.64	-1.12	0.16	0.11	-0.07	-0.27	-0.3	-0.62	-0.74
0.51	0.29	0.32	0.31	0.07	0.56	0.23	0.08	0.25	-0.23	-0.04	0.41	0.01	-0.22	0.24	0.26	0.24	0.26	0.29	-0.27	0.2	-0.45	-0.09	0.1	-0.81	0	-0.03	-0.06	-0.2	-0.04	-0.07	-0.12	-0.42	-0.22	-0.29	0.11	0.15	0.04	0.07	-0.2	-0.15	-0.27	-0.12	-0.89	-0.38	-0.3	-0.38	0.11	-0.25	0.01	-0.4	-0.79	-0.42	-0.43	-0.74	-0.56	0.07	0.07	-0.56	-0.1	-0.45	-0.89	-0.15	-0.14	-0.71	-0.43	-0.76	-0.94	-0.47	-0.64	-0.3	-0.27	0.04	0.51	-0.43	-0.54	-0.56	0.28	1.03
0.12	-0.47	-0.3	-0.18	0.21	0.29	0.01	0.03	-0.17	-0.18	-0.03	-0.12	-0.12	0.19	0.18	0.07	0.25	0.11	0.44	0.07	-0.14	-0.47	-0.32	-0.43	-0.2	-0.17	0.14	-0.27	-0.36	-0.09	0.08	-0.32	-0.03	-0.12	0.03	-0.01	0.04	-0.09	-0.07	-0.25	-0.17	0.31	-0.3	-0.27	0.16	0.14	0.06	-0.14	-0.29	-0.25	-0.34	-0.51	-0.32	-0.1	-0.25	-0.3	0.44	0.25	-0.27	0.5	0.01	-0.47	0.07	-0.47	-0.25	-0.47	-0.25	-0.38	-0.09	0.14	-0.01	-0.32	-0.15	0.03	-0.12	-0.32	-0.23	-0.04	0.51
0.07	0.32	0	0.06	-0.15	0.19	0.15	0.15	0.12	0.19	-0.1	0.16	0.03	-0.09	-0.14	0.29	-0.15	0.33	-0.18	-0.06	-0.09	0	-0.18	-0.17	-0.29	-0.36	-1.22	-0.03	-0.23	0.01	0	-0.03	-0.04	-0.42	-0.3	-0.22	-0.17	-0.1	-1.36	-0.36	-0.06	-0.29	-0.25	0.07	0.07	-0.3	-0.2	-0.18	-0.18	-0.14	-0.74	-0.6	-0.64	-0.09	-0.86	-0.86	0.38	0.99	-0.4	0	-0.29	0.15	0.04	-0.84	-0.58	-0.29	-0.38	-0.51	0.08	-0.58	-0.84	0.01	-0.14	-0.25	-0.06	-0.01	-0.18	0.06	-0.15
0.06	-0.2	-0.25	-0.03	-0.03	-0.18	0.06	0.04	-0.09	-0.2	-0.34	-0.12	0	-0.27	-0.12	-0.3	0.12	-0.04	0.15	-0.18	-0.29	-0.18	-0.14	-0.09	-0.42	-0.1	-0.17	-0.25	0.04	-0.2	-0.29	-0.03	-0.86	0.59	0.3	0.04	-0.15	-0.06	0.19	0	-0.1	0.25	0.01	-0.64	0.41	0.23	0.28	-0.25	0.21	-0.25	-0.49	-0.51	-0.49	0.34	-0.62	-0.74	0.72	0	-0.06	-0.56	-0.25	0.24	-0.43	-0.79	0.01	0	-1.06	-0.67	0.46	0.1	0.2	0.79	-0.04	-0.17	-0.06	-0.32	-0.32	0.53	-0.1
0.24	0.16	0.06	0.69	0.29	0.37	0.58	-0.04	0.16	0.45	0.06	0.41	0.33	0.1	0.2	0.3	0.37	0.14	0.28	-0.22	-0.04	-0.01	0.18	0.3	-0.29	0.28	0.19	0.19	0.12	0.15	0.23	0.24	0.1	-0.07	0.07	-0.1	0.04	-0.2	-0.07	-0.17	-0.18	0.01	-0.22	-0.89	0.3	-0.09	0.21	0	-0.01	-0.01	-0.27	-0.86	-0.94	-0.29	-1.06	-1.15	0.71	0.23	-0.42	-0.45	-0.43	-0.23	0.06	-0.22	0.01	-0.38	-0.25	-0.23	-0.2	-0.34	0.25	0.6	-0.69	-0.47	0.24	-0.07	-0.36	0.48	-0.74
-0.25	0.76	-0.47	0	-0.34	0.82	-0.3	-0.27	-0.22	0.18	0.77	0	0.42	-0.34	-0.49	0	0	0	-0.04	-0.09	0.11	0.26	0.25	0.15	0.21	0.51	0.28	0.38	0.46	0.31	0.54	0.3	0.95	0.74	0.41	0.3	0.31	0.21	0.36	-0.03	0.2	0.37	-0.07	0.88	0.12	-0.1	-0.1	0.11	-0.34	-0.2	-0.71	-0.58	-0.62	-0.01	-0.04	-0.51	-0.01	-0.51	-0.1	-0.29	-0.2	0.3	-0.36	-0.6	-0.07	-0.4	-0.04	-0.25	0.21	-0.71	-0.64	-0.54	-0.03	-0.29	-0.27	-0.23	-0.3	-0.29	-0.71
1.18	0.54	0.21	-0.03	0.03	-0.07	0.07	-0.1	-0.06	-0.4	-0.22	-0.43	-0.18	-0.4	-0.12	-0.3	-0.34	-0.47	-0.54	0.08	0.16	0.23	0.23	-0.23	0.03	-0.3	-0.49	-0.4	-0.2	-0.23	-0.27	-0.09	-0.1	-0.49	-0.38	0.19	0.21	0.25	-0.12	0.29	-0.01	-0.04	0.04	-0.74	-0.17	-0.36	-0.42	-0.32	-0.1	-0.92	-1.29	-0.45	0.06	0.24	-0.69	0.79	-0.43	-1	0.15	-0.22	0.06	0.03	0.15	-0.04	0.01	-1.12	-0.12	-0.18	0.07	0.11	-0.29	-0.17	0.41	0.49	0.69	0.15	-0.03	-0.3	-0.54
-0.29	-0.23	0.15	0.52	0.31	-0.03	0.28	-0.3	-0.14	-0.49	-0.23	-0.06	0.4	-0.22	-0.04	-0.34	-0.3	-0.6	-0.97	0.06	-0.07	-0.03	0.25	-0.01	0.2	0.06	0.06	0.07	-0.14	0.01	-0.18	0.2	-0.92	-0.56	-0.1	0.03	-0.43	-0.09	-0.14	1.42	0.06	-0.56	-0.76	-0.67	-0.54	-0.29	-0.51	-0.23	0.82	-0.32	-0.86	-0.45	0.51	0.88	-0.69	0.46	0.11	-0.84	0.16	-0.56	-0.07	0	-0.07	0.36	-0.4	-0.74	-0.43	-0.62	-0.15	0.16	-0.4	-0.6	0.07	0	0.59	-0.22	-0.45	0.12	0.46
-0.81	-0.58	-0.45	-0.36	-0.45	0.14	-0.45	-0.06	-0.14	0.06	-0.03	-0.07	-0.32	-0.34	-0.34	0.12	-0.12	-0.09	0.73	0	-0.2	0.2	-0.01	-0.06	0.01	0.18	0	0.07	0.16	0.11	0.1	0.12	-0.09	-0.18	-0.32	-0.2	-0.76	-0.38	-0.47	-0.42	0.21	-0.42	-0.25	0.41	-0.18	-0.06	-0.38	-0.06	-0.64	-0.49	-0.74	-0.3	-0.29	-0.15	-0.25	0.06	-0.47	-0.42	0.15	0.85	-0.01	0.15	0.29	0.15	0.25	0.34	0.4	0.58	-0.2	0.32	-0.06	-0.1	-0.06	0.31	0.01	-0.1	-0.29	0.64	-0.09
-0.22	-0.14	-0.04	-0.09	-0.29	0.18	-0.14	-0.01	-0.27	-0.29	-0.07	-0.34	-0.15	-0.47	-0.79	-0.2	0.1	-0.25	0.87	0.14	-0.01	-0.3	0.12	0.01	0.1	-0.09	-0.1	-0.45	0.19	0.07	0.06	0.29	-0.15	0.15	0.12	0.04	-0.3	-0.09	-0.04	0.43	0.72	-0.1	-0.22	0.93	0.29	0.18	0.29	-0.18	-0.51	-0.54	-0.69	0.14	-0.12	0.19	-0.03	0.37	-0.22	-0.42	-0.01	0.56	0.25	-0.42	-0.36	0.58	0.07	0.46	0.1	-0.1	-0.38	0.39	-0.36	-0.49	-0.15	0.41	0.2	-0.17	-0.36	0.6	0.03
-0.86	-0.22	0.5	0.57	-0.36	0.06	-0.69	-0.43	-0.42	0.2	0.32	0.63	0.31	0.14	-0.1	-0.12	-0.45	-0.32	0.2	0.41	0.03	0.1	0.06	0.37	0.42	0.31	0.14	0.14	0.3	0.06	0.18	0.26	0.03	1.18	0.56	-0.01	-0.43	-0.32	0.54	0.91	0.77	-0.07	-0.15	0.9	0.29	0.2	0.31	-0.07	-0.6	-1.32	-1.69	-1.29	-0.79	0.54	-0.2	0.74	0.23	0.07	-0.03	-0.01	-0.18	0.06	0.04	0.43	0.3	0.11	0.63	0.46	-0.23	0.38	0.23	-0.32	-0.06	0.2	0.39	-0.06	-0.36	0.33	0.16
-0.4	-0.71	-0.22	0.55	0.73	0.72	0.43	0.59	0.56	-0.18	0.34	0.19	0.46	0.5	0.4	0.51	0.14	0.11	-0.69	-0.6	-0.17	0.28	0.52	0.75	0.72	0.42	0.12	0.1	0.38	-0.04	-0.45	-0.43	-0.51	-0.4	0.12	0.36	-0.03	-0.51	-0.45	0.18	0.33	0.14	0.03	0.03	-0.56	-0.47	-0.34	0.12	-0.01	-0.45	-0.58	-0.6	-0.38	0.2	-0.15	-0.2	-0.51	-0.42	0.01	-0.94	-1.69	-1.4	-0.32	-1.12	0.97	0.15	1.12	0.99	-0.07	0.87	-1.32	-1.03	0.43	0.49	1.02	0.21	-0.2	-0.69	-1.29
0	-0.45	0.06	-0.12	0.01	0.03	-0.14	-0.2	0.08	-0.38	0.21	-0.07	0.11	0.06	0.14	0.19	-0.34	-0.17	-0.2	-0.14	0	-0.32	0.1	-0.1	-0.06	-0.07	0.06	0.14	0.08	0	-0.01	0	-0.32	-0.42	-0.32	0.04	-0.36	-0.3	-0.12	0.07	-0.09	-0.17	-0.22	-0.6	-0.23	-0.36	-0.12	0.03	0.12	-0.45	-0.58	-0.62	-0.29	0.37	-0.32	-0.2	0.16	-0.79	0.03	-0.06	-0.54	-0.6	-0.23	-1.03	-0.07	-0.34	0.18	0.14	-0.15	-0.2	-0.6	-0.4	0.28	0.54	1.06	0.18	-0.22	0.18	-0.17
-0.32	0.16	-0.04	0.16	-0.4	-0.18	-0.67	-0.38	-0.22	-0.1	0.1	-0.14	-0.07	-0.38	-0.18	0.06	0.03	-0.07	0.66	0.77	-0.1	0.04	-0.29	-0.09	0.03	0.66	0.58	0.33	0.24	0.61	1.01	1	-0.01	0.06	0.03	0.2	0.03	-0.1	-0.03	0.4	0.42	0.56	0.32	0.9	0.75	0.62	0.9	0.12	0.38	-0.09	-0.51	-0.17	0.26	0.5	-0.27	0.42	-0.12	-0.18	-0.17	0.11	0.07	-0.71	-0.6	-0.74	0.3	0.15	0.54	0.2	-0.38	-0.1	-0.86	-0.79	-0.12	0.68	-0.01	-0.03	-0.18	0.71	0.49
-0.6	-0.2	-0.14	-0.03	-0.09	0.07	-0.23	-0.22	0	0.21	0.06	0.08	0	-0.29	-0.12	-0.04	-0.34	-0.1	0.33	0.31	0.16	-0.01	-0.32	-0.18	-0.17	0.31	0.23	0.32	-0.06	0.26	0.43	0.5	-0.92	-0.79	-0.49	0.11	0.33	0.3	0.43	0.57	0.33	0.3	0.33	0.4	0.23	0.16	0.29	0.25	-0.27	-1.36	-1.03	-0.67	-0.42	1.17	0.69	1.41	-0.42	-1.32	-0.17	0.15	0.48	-0.22	-0.32	-1.03	0.29	-0.45	0.67	0.39	0.07	0.01	-0.58	-0.36	0.18	0.24	0.37	-0.15	-0.45	0.92	0.04
-0.22	-0.2	-0.22	-0.27	-0.25	-0.07	-0.42	-0.32	0.01	0.16	-0.04	-0.18	-0.17	-0.45	-0.18	-0.09	-0.22	-0.14	-0.45	0.14	-0.94	-0.03	-0.29	-0.04	-0.15	0.25	0.12	0.23	0.18	0.15	0.31	0.33	0	-0.06	0	-0.1	-0.18	-0.07	-0.04	0.04	-0.23	-0.22	-0.09	0.58	0.21	-0.09	0.18	-0.06	-0.6	-0.97	-0.67	-0.42	-0.09	0.48	0.31	0.5	-0.64	-0.45	-0.29	0.1	0.41	-0.17	0.01	-0.25	-0.01	-0.22	0.32	0.33	-0.43	-0.12	-0.86	-0.76	-0.32	-0.03	0.21	0.04	-0.17	0.32	-0.18
-0.54	-0.06	-0.15	-0.22	-0.34	-0.14	-0.27	-0.4	0.01	0.08	0.03	-0.1	-0.3	-0.45	-0.15	-0.14	-0.27	-0.36	0.15	0.53	0.07	0.06	-0.04	0.06	-0.06	0.7	0.19	0.14	-0.22	0.28	0.58	0.4	-0.58	-0.45	-0.34	0.08	-0.25	-0.27	-0.34	-0.22	-0.03	-0.07	-0.12	0.45	0.04	-0.07	0.29	0.07	-0.22	-0.69	-0.03	-0.18	-0.67	0.36	0.5	0.57	0.1	0.21	-0.47	0.26	0.07	0.06	0.01	-0.07	0.12	-0.36	0.08	0	-0.51	-0.04	-0.43	-0.69	-0.27	-0.45	0.48	0.14	-0.06	0.82	0.25
-0.12	-0.4	-0.64	-0.51	-0.36	-0.49	-0.04	0.11	-0.14	0.26	-0.45	0.18	-0.22	-0.1	-0.47	0.25	-0.01	0.12	0.16	0.29	-0.3	0.28	-0.1	-0.15	0.14	-0.01	0.21	0.33	0	0.48	0.16	0.51	-0.49	-0.62	-0.23	-0.36	-0.34	-0.42	-0.29	-0.42	-0.32	0	-0.04	0.6	0.1	-0.03	0.26	-0.06	-0.74	-0.67	-0.43	0	-0.62	0	0.37	0.94	0.38	0	0.45	-0.09	-0.09	-0.6	-0.45	-0.62	0.54	0.33	0.45	0.11	-0.34	-0.23	-0.51	-0.58	-0.79	0.21	0.7	0.06	-0.49	0.51	-0.34
0.06	-0.04	-0.2	-0.17	-0.15	-0.29	-0.27	-0.2	-0.17	-0.47	-0.12	-0.43	-0.29	-0.54	-0.2	-0.23	-0.14	-0.4	0.23	0	0.29	0.11	0.26	0.04	0.28	0.19	0.1	-0.18	0.04	0.06	0.28	0.15	0.03	-0.03	0.04	-0.1	0.1	0.3	-0.42	0.57	-0.03	-0.04	0.15	0.16	0.52	0.29	0.59	-0.18	0.03	-0.32	-0.43	-0.79	-0.64	0.23	-0.29	-0.25	-0.18	-0.12	-0.06	-0.03	0.1	-0.32	-0.29	0.16	0.11	-0.04	0.04	0.26	-0.23	0.4	0.04	-0.29	0.24	0.08	0.34	0.08	-0.1	0.56	-0.07
-0.09	-0.47	-0.15	0	0.12	-0.23	-0.14	-0.76	-0.47	-0.18	-0.45	-0.17	0.26	-0.49	-0.69	-0.22	-0.69	-0.49	-0.62	-0.23	-0.25	-0.23	-0.14	-0.3	-0.09	-0.32	0.01	0.25	-0.43	0.07	-0.34	-0.25	0.34	0.86	0.56	0.24	-0.07	0.15	0.28	0.3	0.31	0.23	0.31	0.82	0.28	-0.03	0.45	-0.32	-0.22	-0.74	-1.15	-0.69	-1.09	0.79	-0.42	-0.42	0.58	-1.18	-0.04	0.56	0.77	0.01	0.12	-0.23	1.24	1.37	0.95	0.86	0.2	0.58	-0.64	-0.76	-0.17	-0.14	0.1	-0.22	-0.22	0.46	-0.51
-0.25	0.14	-0.14	0.03	-0.23	0	-0.23	-0.18	-0.01	0.31	0.14	0.03	0.24	-0.14	0.55	0.15	0.14	0.03	0.77	1.55	0.41	0.52	0.55	0.16	0.18	0.51	0.54	0.34	0.34	0.63	0.89	0.79	-0.15	-0.1	-0.1	0.08	-0.07	-0.1	0.08	0.12	0.14	0.06	0.1	0.06	0.33	0.26	0.34	0.06	0.18	-0.67	-1.06	-0.47	0.6	1.44	-0.27	1.09	-0.79	-1.43	-0.2	0.45	0.4	0	-0.1	-0.38	1.66	1.66	1.24	-0.03	-0.47	-0.29	-0.94	-1.47	0.14	0.01	0.39	0.51	0.26	1.58	0.6
-0.04	-0.32	-0.18	-0.42	-0.1	-0.6	-0.09	-0.4	-0.06	-0.1	0.1	-0.2	0.2	-0.14	0.33	-0.12	0.42	-0.12	0.18	-0.09	0.31	-0.1	-0.03	0.1	-0.12	0.3	0.69	0.46	0.2	0.7	0.67	0.64	-0.58	-1.32	-1.25	-0.58	-0.06	-0.03	-0.04	0.12	-0.09	0.03	0.29	-0.86	0.06	0.14	0.28	-0.27	-0.23	-0.89	-1.4	-1.22	-0.76	0.96	-0.89	-0.12	-0.43	-0.92	-0.1	0.53	-0.2	-0.18	0.08	-0.71	2.03	1.72	1.94	1.43	-0.6	-0.69	-1.15	-2.47	0.06	0.14	0.59	0.18	0.19	0.46	0
-0.43	0.04	-0.17	0.07	-0.23	0.1	-0.14	-0.14	0.08	0.26	0.24	0.03	0.19	-0.06	0.31	0.11	0.12	0.04	1.07	1.18	0.57	0.5	0.04	-0.09	-0.23	0.11	0.07	0.23	0.11	0.21	0.43	0.55	0.12	-0.36	-0.34	-0.18	-0.36	-0.32	-0.54	0.06	0.41	0.16	0.25	0.1	0.25	0.36	0.9	-0.38	-0.3	-1.03	-1.47	-1.25	-0.81	0.89	-0.56	-0.23	-0.3	-0.94	-0.03	0.43	0.23	0.24	-0.09	-0.67	1.98	2.44	1.58	0.9	-0.09	0.16	-0.94	-1.09	0.18	0.04	0.83	0.37	0.46	1.2	0.25
-0.2	-0.22	0.1	0.04	-0.1	-0.42	-0.27	-0.62	-0.29	-0.64	-0.32	-0.2	-0.2	-0.47	-0.18	-0.32	-0.14	-0.25	0.8	-0.03	0.44	0.38	-0.04	0.11	0.04	0.31	0.37	0.03	0.1	0.31	0.72	0.18	0.6	0.12	-0.3	0.1	0.23	0.2	0.68	0.54	0.48	0.01	0.58	0.1	0.14	0.83	1.04	-0.27	-0.17	-0.07	-0.07	0	-0.2	0.11	-0.09	0.21	-0.4	-0.56	0.06	1.1	0.73	-0.03	-0.15	-0.12	1.61	1.02	0.32	0.26	-0.38	-0.04	-0.76	-0.81	-0.15	0.55	-0.1	-0.34	-0.4	0.06	0.19
-0.1	-0.56	-0.04	-0.03	0.18	-0.18	0.1	0.28	-0.06	0.2	-0.27	0.21	0.01	-0.86	0.11	-0.14	0.16	0.08	0.63	-0.89	-0.43	-0.38	0.19	0.29	-0.01	-0.03	-0.14	-0.2	0.11	-0.3	-0.38	-0.22	0	0.12	0.08	-0.06	-0.03	-0.07	-1.36	0.11	-0.01	0	0.04	-0.54	0.04	-0.1	0.12	-0.09	-0.25	-0.36	-0.67	-0.29	-0.97	0.67	-0.32	-0.94	-0.15	0.03	-0.2	-0.56	-0.43	-0.58	-0.34	-0.62	0.54	0.41	0.46	0.08	-0.27	0.34	-0.32	-0.2	-0.15	0	-0.03	-0.4	-0.23	-0.29	-1.43
-0.14	-0.6	-0.69	-0.34	0	-0.51	-0.06	-0.56	-0.34	-0.17	-0.14	-0.29	-0.18	-0.42	-0.18	-0.47	-0.69	-0.42	-0.62	-0.51	-0.17	-0.04	-0.17	0.15	-0.06	0.45	0.32	0.55	-0.47	0.08	-0.17	0.1	-0.2	-0.76	-0.76	-0.47	-0.22	-0.25	-0.34	-0.42	-0.67	-0.38	-0.34	-0.42	-0.51	-0.64	-0.6	-0.42	-0.36	-0.97	-1.6	-1.15	-1.18	-0.03	-0.79	-0.81	-0.76	-0.74	-0.36	0.16	-0.62	-0.03	0.06	-0.62	0.81	-0.06	0.43	0.41	0.11	0.2	-0.47	-0.42	0.16	-0.1	0.2	-0.38	-0.47	-0.17	-0.64
-0.12	-0.27	-0.3	-0.76	-0.3	-0.54	0	-0.42	-0.15	-0.23	-0.25	-0.29	-0.32	-0.42	-0.38	-0.36	-0.01	-0.23	0.24	-0.42	-0.12	-0.42	0.11	0.04	-0.27	-0.1	-0.22	-0.14	0.06	-0.04	-0.2	-0.09	0.01	0	0.08	-0.14	-0.03	-0.09	-0.1	-0.1	0.04	-0.09	-0.07	-0.64	0.42	0.16	0.31	-0.32	-0.18	-0.56	-0.69	-0.84	-0.56	0.34	-0.49	-0.51	-0.06	0.2	-0.04	-0.36	-0.27	-0.54	-0.32	-0.15	0.21	-0.27	-0.03	0.08	-0.32	0.1	-0.17	-0.27	-0.1	0.26	0.39	0.07	-0.17	0.65	-0.27
-0.1	-0.27	-0.2	-0.09	-0.06	-0.06	0.15	0.01	-0.01	0.26	-0.12	-0.03	-0.15	-0.4	-0.09	-0.17	0.16	-0.15	-0.01	-0.45	0.03	-0.07	0.14	0.21	0.14	0.42	0.29	0.21	0.37	0.03	-0.04	0.14	-0.01	0.04	0.26	0.18	0.32	0.2	0.06	-0.06	0	0.1	0.19	-0.69	0.12	-0.12	0.24	0.07	0.15	-0.29	-0.74	-0.49	-0.97	0.7	-0.76	-0.6	0.21	0.26	-0.03	-0.54	-0.2	-0.25	-0.14	-0.07	0.42	-0.22	0.16	-0.01	-0.36	0.08	0.1	-0.4	-0.14	0.18	0.31	-0.17	-0.29	0.28	-0.69
-0.15	-0.47	-0.14	-0.34	-0.15	-0.49	0.08	-0.43	-0.14	-0.17	-0.3	-0.3	-0.22	-0.51	-0.2	-0.4	-0.23	-0.18	0.41	0.08	-0.23	-0.06	0	0.51	0.23	0.55	0.57	0.34	-0.04	0.29	0.61	0.39	-1	-1.15	-0.42	-0.09	-0.01	-0.47	-1.03	-0.86	-0.56	-0.4	-0.34	-2.12	-0.71	-0.94	-0.49	-0.04	0.01	-0.86	-0.94	-1.18	-1.06	0.77	-0.25	-0.58	-0.27	-0.74	-0.42	-0.09	-0.86	-1.15	-0.45	-0.56	0.7	-0.2	0.31	-0.09	-0.58	-0.58	0	-0.97	-0.07	-0.18	-0.04	0.06	0.28	0.54	-0.84
-0.56	-0.43	-0.23	0.29	0.08	0.12	0.34	-0.32	-0.17	-0.36	-0.34	-0.34	0.18	-0.4	0.19	-0.27	-0.36	-0.43	-0.67	-0.38	0.28	-0.32	-0.14	0.15	-0.22	0.53	0.33	0.23	0.33	0.29	0.28	0.18	-0.79	-0.09	0.28	0.3	0.01	-0.51	-0.2	0.36	0.41	-0.09	-0.23	-0.71	-0.04	-0.09	0.01	0.01	0.32	-0.23	-0.76	-1.06	-0.97	0.6	-0.81	-1.09	0.58	-0.18	-0.43	-0.15	-0.22	-0.84	-0.14	-0.29	0.6	0.2	0.7	0.62	-0.69	-0.4	-1.43	-2.06	0.06	0	0.36	0.28	0.5	0.31	-0.81
-0.3	-0.4	-0.01	-0.06	0.2	-0.09	0.29	-0.14	-0.07	-0.47	-0.27	-0.51	0.16	-0.3	0.18	-0.54	0.19	-0.22	-0.22	-0.36	-0.38	-0.17	0.18	0.23	-0.22	0.11	0.06	0.14	0.14	-0.03	-0.23	-0.12	-0.81	-0.84	-0.4	-0.1	0.08	-0.25	-0.27	0.04	-0.07	-0.18	0.06	-1.36	-0.54	-0.54	-0.4	-0.43	0.3	-0.22	-0.15	-0.58	-0.45	0.46	-0.36	-0.86	-0.04	-0.22	0	0	-0.71	-0.92	-0.22	-0.58	0.5	-0.12	0.37	0.4	-0.12	-0.03	-1.09	-1.51	-0.2	-0.38	0.26	0.21	0.11	-0.6	-1.36
0.44	-0.18	0	0.11	0	-0.18	0.32	-0.34	0	-0.22	-0.27	-0.27	0.11	-0.54	0.04	-0.34	0.16	-0.38	-0.12	-0.04	0.14	-0.27	-0.4	-0.34	-0.42	0.21	0.41	0.24	0.14	0.49	0.36	0.53	-0.18	-0.42	-0.2	-0.14	0.01	-0.04	0.04	0.18	0.14	-0.07	0.18	-1.56	0.08	0.12	0.32	-0.3	0.03	-0.6	-0.62	-0.94	-0.89	0.54	-0.38	-0.94	-0.18	-0.42	0.07	0.39	0.24	0.01	0.1	0.23	0.31	-0.29	0.16	0.23	-0.49	-0.34	-0.51	-1.29	0.04	-0.03	0.04	-0.25	0.03	0.61	-0.51
-0.17	-0.51	0.14	0.21	0.06	-0.25	0.21	-0.62	-0.32	-0.69	-0.3	-0.25	0	-0.51	0	-0.62	-0.32	-0.43	-0.1	-0.71	-0.22	-0.15	0.18	0.31	0.42	0.55	0.44	0.28	0.01	0.19	0.2	0	0.11	0.06	0.14	-0.04	-0.17	-0.38	0.08	0.31	-0.09	-0.27	-0.07	-2	-0.25	-0.29	-0.18	-0.2	-0.42	-1.22	-1.18	-1.69	-1.25	0.63	-0.49	-0.81	-0.51	-1.64	0.11	0.46	-0.45	-0.86	0.1	-0.56	0.81	-0.29	0.69	0.99	-0.07	-0.12	0	-0.81	-0.15	0.21	0.65	-0.01	0.52	1.19	-0.23
-0.07	0.23	-0.3	-0.49	-0.49	-0.29	-0.15	-0.27	-0.03	-0.15	-0.2	-0.29	-0.27	-0.76	-0.62	-0.4	-0.47	-0.18	0.48	-0.3	-0.17	-0.23	-0.29	-0.54	-0.6	-0.23	-0.3	-0.36	0.03	-0.12	0.15	-0.06	0.61	-1.29	0.5	-0.07	0.1	0.25	0.34	-0.01	0.18	0.46	0.14	1.34	0.42	0.32	0.49	-0.1	-1.43	-1.94	-2.18	-1.84	-1.69	0.41	-0.23	0.08	-1.56	-1.6	-0.27	-0.51	-0.43	-0.67	-0.94	-1.18	0.19	0.71	0.4	0.36	-1	0.07	-0.2	-0.29	-0.3	-0.54	-0.27	-0.29	-0.22	0.44	-0.62
-0.29	0.12	-0.32	-0.4	-0.69	0	-0.43	-0.07	-0.06	0.37	0.08	0	-0.2	-0.32	-0.47	0.26	-0.07	0.16	0.82	-0.04	0.1	-0.23	-0.38	-0.29	-0.45	-0.12	0	0.03	0.06	0.1	0.29	-0.03	-0.15	-0.07	-0.3	-0.74	-0.89	-0.92	-0.29	-0.6	-0.3	0.16	-0.22	0.85	0.16	-0.1	0.06	0.19	-1.06	-0.89	-1.47	-1.25	-1.06	-0.03	-0.49	-0.04	-0.84	-0.07	0.03	0.16	-0.09	-0.25	-0.38	-0.92	0.91	0.53	0.45	0.28	-0.47	0.16	-0.4	-0.47	-0.14	0.18	-0.2	-0.51	-0.6	0.38	-0.14
-0.03	-0.36	-0.01	0	-0.01	-0.25	0.06	-0.27	-0.29	-0.34	-0.17	-0.12	0.18	-0.03	0.21	-0.04	-0.1	-0.4	-0.14	-0.09	-0.18	-0.3	-0.15	-0.04	-0.12	0.04	0.18	-0.06	-0.18	0.15	0.2	0.04	0.07	0.2	0.21	-0.07	-1.36	-0.14	0.12	1.23	0.11	0.01	-0.14	-0.04	0.24	0.2	0.21	-0.38	-0.29	-0.97	-1.22	-0.84	-0.81	0.45	-0.54	-0.04	0.16	-0.07	-0.07	0.26	-0.22	-0.2	-0.06	-0.3	0.5	1.2	0.15	-0.04	-0.25	-0.25	-0.49	-0.64	0.18	0.11	0.1	-0.18	-0.18	0.37	-0.22
